OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
HAWK-C,2018-099AT,2026-03-01T03:35:49.636320,15.26213193,.00407837,97.4054,114.2352,308.7261,51.0334,0,U,43799,999,39742,.3835442E-3,.10094E-3,0
SALSAT,2020-068K,2026-03-01T11:42:16.163712,15.27983521,.0008976,97.8843,57.1429,330.8256,29.2479,0,U,46495,999,29890,.40526E-3,.11E-3,0
HAWK-2C,2021-006CT,2026-03-01T01:27:47.068416,15.33132346,.00060242,97.2438,106.5557,216.6818,143.4013,0,U,47502,999,28292,.26529818E-3,.842E-4,0
HAWK-2A,2021-006CW,2026-03-01T03:06:57.585024,15.33126221,.00056378,97.2482,107.2370,221.3488,138.7329,0,U,47505,999,28293,.35860965E-3,.1141E-3,0
HAWK-2B,2021-006CZ,2026-03-01T01:28:15.436992,15.33123056,.00061695,97.2356,105.6833,218.3339,141.7466,0,U,47508,999,28292,.25421602E-3,.8063E-4,0
HAWK-3B,2021-059BE,2026-03-01T11:22:22.018080,15.60821772,.0005483,97.6713,247.6815,9.5660,350.5700,0,U,48931,999,26100,.48375E-3,.4036E-3,0
HAWK-3C,2021-059BX,2026-03-01T11:22:01.210368,15.60815917,.000599,97.6865,253.1639,10.7008,349.4375,0,U,48948,999,26100,.46788E-3,.39022E-3,0
HAWK-3A,2021-059CG,2026-03-01T11:21:46.553472,15.60815193,.0005593,97.6799,250.4595,9.3402,350.7957,0,U,48957,999,26100,.46997E-3,.39192E-3,0
HAWK-5C,2022-057Y,2026-03-01T09:09:47.123424,15.47089976,.0005678,97.6434,213.5458,102.3294,257.8591,0,U,52754,999,20965,.49354E-3,.24956E-3,0
HAWK-5B,2022-057AA,2026-03-01T09:09:36.224928,15.47093303,.0005663,97.6434,211.8855,97.2250,262.9643,0,U,52756,999,20965,.49448E-3,.25007E-3,0
HAWK-5A,2022-057AB,2026-03-01T09:09:11.657088,15.47089440,.000606,97.6437,212.7193,99.6143,260.5791,0,U,52757,999,20965,.49699E-3,.25134E-3,0
HAWK-6B,2023-011A,2026-02-28T22:41:03.504480,15.21765188,.0003422,40.5125,262.8902,330.1370,29.9243,0,U,55324,999,17134,.29432E-3,.6626E-4,0
HAWK-6C,2023-011C,2026-02-28T22:40:10.800480,15.21757225,.0003691,40.4815,259.7822,319.5416,40.5117,0,U,55326,999,17135,.3008E-3,.6776E-4,0
HAWK-6A,2023-011D,2026-02-28T21:05:42.414432,15.21760155,.0003437,40.4973,261.7616,317.8051,42.2493,0,U,55327,999,17134,.29425E-3,.6624E-4,0
HAWK-7A,2023-054P,2026-03-01T11:50:22.204320,15.26102864,.000457,97.2852,310.5700,68.7106,291.4621,0,U,56191,999,16059,.29915E-3,.7648E-4,0
HAWK-7B,2023-054R,2026-03-01T05:32:31.716960,15.26104535,.0004753,97.2873,308.5372,71.5699,288.6056,0,U,56193,999,16055,.29704E-3,.7594E-4,0
HAWK-7C,2023-054Y,2026-03-01T05:32:15.499680,15.26067563,.0004229,97.2844,309.3416,74.9052,285.2654,0,U,56200,999,16055,.34486E-3,.8819E-4,0
